"Y";"log";"ridge";"lasso";"elastic";"foret";"adabo";"logibo";"svm";"pm";"arbre"
"1";0,217378120538628;0,226999799758065;0;0;0;0;0;0;0,330786824226379;0
"0";0,0601879721493423;0,0863098194497135;0;0;0;0;0;0;0,339202433824539;0
"1";0,496506660122105;0,441449273785066;0;0;0;0;0;0;0,339202433824539;0
"0";0,600485445179487;0,593701454279047;0;0;0;0;0;0;0,330786824226379;0
"0";0,262221406744162;0,317908388665724;0;0;0;0;0;0;0,335972279310226;0
"0";0,459664889947995;0,502031703167372;0;0;0;0;0;0;0,330786824226379;0
"1";0,414654145470586;0,430028487054942;0,366515911941178;0,416264172818104;0,504;0,371018140419436;0,354104169682641;0,347901403834394;0,329978078603745;0,574358974358974
"1";0,905485063294089;0,865485002474896;0,830119383709847;0,864625649739267;0,81;0,820631906873377;0,829605754211511;0,869444308389043;0,329978078603745;0,680829015544041
"1";0,892725167119737;0,761551580171762;0,629718897138478;0,693438589442389;0,576;0,684885908291012;0,677404599781122;0,877467484436326;0,329978078603745;0,680829015544041
"0";0,0398941383195709;0,0541111800780726;0;0;0;0;0;0;0,339202433824539;0
"1";0,46088206097327;0,496688497102815;0;0;0;0;0;0;0,339202433824539;0
"0";0,0299871713293169;0,0452296073342681;0,048417052868303;0,0428131222782886;0,024;0,0287920159398111;0,0567656065612652;0,0640433560923698;0,329978078603745;0,101228501228501
"1";0,630068791334803;0,575839717065734;0;0;0;0;0;0;0,330786824226379;0
"0";0,0728514060622769;0,112660803306693;0;0;0;0;0;0;0,330786824226379;0
"0";0,0672737709105214;0,0913798726243713;0;0;0;0;0;0;0,335972279310226;0
"0";0,103682451308635;0,137818951569216;0;0;0;0;0;0;0,339202433824539;0
"0";0,381105677247392;0,350289157091558;0;0;0;0;0;0;0,330786824226379;0
"0";0,0346799298149284;0,0458056393554508;0;0;0;0;0;0;0,335972279310226;0
"0";0,0270675802555663;0,0584440442991676;0;0;0;0;0;0;0,339202433824539;0
"0";0,411378475737841;0,406873527022179;0;0;0;0;0;0;0,335972279310226;0
"1";0,853208931094187;0,854828150978393;0;0;0;0;0;0;0,330786824226379;0
"0";0,0220427227710147;0,0379332366008869;0;0;0;0;0;0;0,335972279310226;0
"1";0,963649469355854;0,943603752048738;0,904541529503954;0,92614271430929;0,844;0,82925532737443;0,815389362894572;0,953886984326775;0,329978078603745;0,680829015544041
"0";0,0199092301485523;0,0369797488048564;0;0;0;0;0;0;0,330786824226379;0
"0";0,155578798446564;0,171505699756;0;0;0;0;0;0;0,335972279310226;0
"0";0,0329996797476189;0,0496738836702603;0;0;0;0;0;0;0,335972279310226;0
"1";0,854836568628271;0,817526849801328;0;0;0;0;0;0;0,339202433824539;0
"0";0,0185794342803507;0,0370124088226719;0;0;0;0;0;0;0,339202433824539;0
"1";0,350968457968675;0,337491727300642;0;0;0;0;0;0;0,339202433824539;0
"0";0,069646569524859;0,128320664055029;0;0;0;0;0;0;0,330786824226379;0
"0";0,0155450751335147;0,0241151328105718;0;0;0;0;0;0;0,330786824226379;0
"1";0,795431556548747;0,730836045307993;0,516744342938068;0,612845170958197;0,558;0,431860177246845;0,416614928582923;0,7852262811702;0,329978078603745;0,101228501228501
"0";0,684311249036932;0,682700485198999;0;0;0;0;0;0;0,335972279310226;0
"0";0,0520951390486219;0,069087601744741;0,127451889198612;0,0946278742940954;0,132;0,0687885757614221;0,10958560629357;0,0743131742276766;0,329978078603745;0,101228501228501
"0";0,552325960402138;0,463636125574358;0,51205229680859;0,491132833653788;0,414;0,594802421075065;0,548880366059188;0,453361451795264;0,329978078603745;0,680829015544041
"1";0,986711555371442;0,981498860171263;0,970975021374583;0,984070437424101;0,764;0,8303043681336;0,871697921615346;0,980457447081768;0,329978078603745;0,680829015544041
"0";0,0734201671322855;0,116193478670712;0;0;0;0;0;0;0,339202433824539;0
"1";0,926445191624661;0,905087143809542;0;0;0;0;0;0;0,339202433824539;0
"1";0,592572424164673;0,672650231803619;0;0;0;0;0;0;0,330786824226379;0
"0";0,0633059045276438;0,107987819854475;0;0;0;0;0;0;0,440913617610931;0
"0";0,0855283542348317;0,0705230988469549;0;0;0;0;0;0;0,330786824226379;0
"0";0,0546598294594426;0,059260407311787;0;0;0;0;0;0;0,330786824226379;0
"1";0,649777089455838;0,607923620865927;0;0;0;0;0;0;0,335972279310226;0
"1";0,438208480058632;0,429317244782046;0;0;0;0;0;0;0,330786824226379;0
"0";0,406470902947016;0,44819783199092;0;0;0;0;0;0;0,330786824226379;0
"0";0,0449922192907126;0,0680864254024051;0;0;0;0;0;0;0,335972279310226;0
"1";0,520382943918234;0,558784322441812;0;0;0;0;0;0;0,335972279310226;0
"0";0,0147790995024875;0,047821953979164;0;0;0;0;0;0;0,386570572853088;0
"0";0,90414083683557;0,890246834203077;0;0;0;0;0;0;0,330786824226379;0
"0";0,366304318971814;0,350710337600664;0;0;0;0;0;0;0,339202433824539;0
"1";0,0874560769573475;0,0871700633498408;0;0;0;0;0;0;0,335972279310226;0
"1";0,72080432455859;0,736333618954579;0;0;0;0;0;0;0,330786824226379;0
"0";0,476747925383357;0,487205702266629;0;0;0;0;0;0;0,330786824226379;0
"0";0,0688697385648777;0,0880015514551607;0;0;0;0;0;0;0,335972279310226;0
"1";0,386987503336929;0,476606001964242;0;0;0;0;0;0;0,335972279310226;0
"0";0,536787546051444;0,592529266337481;0;0;0;0;0;0;0,339202433824539;0
"0";0,142888875796937;0,103929421111291;0;0;0;0;0;0;0,339202433824539;0
"1";0,819055080044541;0,783587082785452;0;0;0;0;0;0;0,339202433824539;0
"1";0,923115890241155;0,892867974443244;0;0;0;0;0;0;0,335972279310226;0
"1";0,771189300818745;0,737606091072943;0;0;0;0;0;0;0,350110411643982;0
"0";0,053334403636913;0,0712685905590869;0,0821366355765947;0,0684712016270098;0,102;0,039146739585798;0,0579288187273281;0,0845059928635784;0,329978078603745;0,101228501228501
"0";0,169564946031936;0,144674181377815;0,148274105326075;0,10967638571892;0,226;0,10749499440858;0,0882255081348936;0,320315339824078;0,329978078603745;0,101228501228501
"0";0,637880097063629;0,644890936519671;0,719519290069755;0,684331763404313;0,756;0,704816440730615;0,699396117533164;0,68277544252477;0,329978078603745;0,680829015544041
"0";0,124145686222434;0,164035061214329;0;0;0;0;0;0;0,339202433824539;0
"1";0,708060657422956;0,632145583721165;0;0;0;0;0;0;0,330786824226379;0
"0";0,0131061626889973;0,0120540892855019;0;0;0;0;0;0;0,330786824226379;0
"0";0,256330733909203;0,297885979228905;0;0;0;0;0;0;0,335972279310226;0
"0";0,0397800929050299;0,0668805589547781;0,0543479418205676;0,0528354566316856;0,044;0,0302085631301516;0,0607960859681438;0,097079057117079;0,329978078603745;0,101228501228501
"0";0,0378298000025004;0,0526331578940821;0;0;0;0;0;0;0,330786824226379;0
"1";0,877133132722293;0,862261315596955;0;0;0;0;0;0;0,335972279310226;0
"0";0,170333535594566;0,170764270000434;0;0;0;0;0;0;0,330786824226379;0
"0";0,828850307969838;0,790731053165772;0,705620707927579;0,76842393792362;0,656;0,755933045148247;0,782150191144627;0,70885021909408;0,329978078603745;0,680829015544041
"0";0,11253232366075;0,126233596812819;0,230881555349294;0,167773991384897;0,148;0,132058499640721;0,136088816564244;0,119220020976524;0,329978078603745;0,101228501228501
"1";0,385518477065075;0,480735444441513;0;0;0;0;0;0;0,330786824226379;0
"0";0,259960561214732;0,207018377635186;0;0;0;0;0;0;0,339202433824539;0
"0";0,63216059799475;0,525333617716215;0;0;0;0;0;0;0,330786824226379;0
"0";0,845659716922893;0,798781012797394;0,759879850859799;0,806196608335871;0,64;0,725290830999285;0,706569967403041;0,808764038185688;0,329978078603745;0,574358974358974
"1";0,404719327587024;0,429701914564843;0,452930727187372;0,479863991064598;0,42;0,48895878228304;0,441446897666443;0,396381384360756;0,329978078603745;0,342042755344418
"0";0,140963863621235;0,171055579814295;0,211006778944688;0,18404904700346;0,204;0,136149027455645;0,156266950493458;0,136771253395125;0,329978078603745;0,101228501228501
"0";0,0197478343071577;0,0389060033710945;0,0635584323679042;0,0428123940441036;0,052;0,0413146441357502;0,0652340536154005;0,0430822032170297;0,329978078603745;0,101228501228501
"0";0,0884195424613053;0,112002255874925;0;0;0;0;0;0;0,339202433824539;0
"0";0,0172103231320065;0,0267352275538275;0;0;0;0;0;0;0,330786824226379;0
"0";0,152480115729958;0,140171955726903;0;0;0;0;0;0;0,335972279310226;0
"0";0,0143498696062082;0,0245641049746472;0;0;0;0;0;0;0,330786824226379;0
"1";0,893644246531607;0,86637526158202;0;0;0;0;0;0;0,335972279310226;0
"0";0,0227312721526857;0,0304418738964221;0;0;0;0;0;0;0,335972279310226;0
"1";0,51820800285536;0,398814235076798;0;0;0;0;0;0;0,335972279310226;0
"1";0,855810952242985;0,832627302882928;0;0;0;0;0;0;0,335972279310226;0
"0";0,0362876843829674;0,0516543461747067;0;0;0;0;0;0;0,339202433824539;0
"0";0,0119941655568877;0,020003406854318;0,0275484568405896;0,0215899807799826;0,02;0,0266253744773591;0,053471147441035;0,0277802141735601;0,329978078603745;0,101228501228501
"0";0,0805329105667006;0,0934473131314374;0;0;0;0;0;0;0,339202433824539;0
"0";0,093226166457995;0,108635141131842;0,129808080530719;0,12046615073915;0,12;0,087128149689258;0,102786257083246;0,105522835569805;0,329978078603745;0,101228501228501
"0";0,0225571066292913;0,0292606881715676;0;0;0;0;0;0;0,330786824226379;0
"0";0,0458130860228791;0,0610114135068221;0,0550794623214251;0,0519007189115499;0,128;0,0429846858684069;0,0747906899134773;0,0677884702348571;0,329978078603745;0,101228501228501
"0";0,0718089081901713;0,0962770106655358;0;0;0;0;0;0;0,335972279310226;0
"1";0,721650622398536;0,703742387114237;0,614393440632001;0,670851047130943;0,69;0,740013629698309;0,718740139655595;0,733767416466642;0,329978078603745;0,574358974358974
"0";0,390535374933569;0,393504861492408;0;0;0;0;0;0;0,339202433824539;0
"0";0,0592656824854882;0,0804989816530137;0;0;0;0;0;0;0,440913617610931;0
"1";0,555574572360985;0,532745445323249;0;0;0;0;0;0;0,339202433824539;0
"1";0,635967617506908;0,546321471814339;0;0;0;0;0;0;0,335972279310226;0
"1";0,666532815749091;0,623085865754337;0;0;0;0;0;0;0,330786824226379;0
"0";0,0733806808235474;0,093759507898559;0;0;0;0;0;0;0,339202433824539;0
"1";0,612371750076527;0,529107015662131;0;0;0;0;0;0;0,335972279310226;0
"1";0,243012089632857;0,204861943616089;0;0;0;0;0;0;0,339202433824539;0
"0";0,0138881461220296;0,0269142726198001;0;0;0;0;0;0;0,330786824226379;0
"1";0,552178205379401;0,514757087230976;0;0;0;0;0;0;0,339202433824539;0
"0";0,0895107805542072;0,113982970580471;0;0;0;0;0;0;0,339202433824539;0
"0";0,466199030640366;0,43659038699553;0;0;0;0;0;0;0,335972279310226;0
"0";0,166317038241125;0,193651231662879;0;0;0;0;0;0;0,330786824226379;0
"0";0,00861194546757663;0,0131545807350319;0;0;0;0;0;0;0,330786824226379;0
"1";0,698318942406519;0,651199925058598;0;0;0;0;0;0;0,339202433824539;0
"0";0,0542330698836963;0,0646010994967808;0,0694951070730751;0,0491421835710952;0,074;0,0398667362282414;0,0567922723088993;0,0813335910740565;0,329978078603745;0,101228501228501
"0";0,220430049130261;0,221769350639638;0,175767805218362;0,197149716656357;0,268;0,195688562598862;0,262668872127993;0,270415339426672;0,329978078603745;0,387959866220736
"0";0,0115008224169929;0,0230187915118445;0;0;0;0;0;0;0,330786824226379;0
"0";0,659557276065228;0,610093971301406;0;0;0;0;0;0;0,335972279310226;0
"1";0,560369587214015;0,529591510010947;0;0;0;0;0;0;0,335972279310226;0
"0";0,0592918151680176;0,104743341938302;0;0;0;0;0;0;0,330786824226379;0
"0";0,127907820303198;0,0925421722450527;0;0;0;0;0;0;0,335972279310226;0
"0";0,0176018035796509;0,0313748061984865;0,0656595193103672;0,0448595413906435;0,02;0,0288467204155554;0,0520412862009403;0,0459172889177579;0,329978078603745;0,101228501228501
"0";0,038080347770546;0,0570022085073772;0,0677253944462547;0,055101879796682;0,03;0,0358964908878552;0,0578897512545056;0,0574678868267376;0,329978078603745;0,101228501228501
"0";0,043645830187366;0,0387897520520977;0;0;0;0;0;0;0,339202433824539;0
"0";0,476256270026644;0,477935477318622;0,438158203693257;0,47004295741142;0,408;0,507368609598223;0,443986407547372;0,419974433013118;0,329978078603745;0,680829015544041
"0";0,0812718521553445;0,0944474441328559;0,0877148309921421;0,0849903921015438;0,078;0,0776292925120931;0,0815287199853184;0,0966385749253209;0,329978078603745;0,101228501228501
"1";0,470313459652406;0,503485602347054;0,517724765825508;0,505050582757294;0,57;0,566109556959132;0,561076985515988;0,463278246987187;0,329978078603745;0,574358974358974
"0";0,244429183813019;0,226349967285048;0;0;0;0;0;0;0,339202433824539;0
"0";0,298328829166265;0,298331341673181;0;0;0;0;0;0;0,339202433824539;0
"1";0,624407928766205;0,616785373490439;0;0;0;0;0;0;0,335972279310226;0
"1";0,396272449274527;0,42672739965991;0,428955691735719;0,451910469903122;0,402;0,29782315735418;0,286281619654876;0,365924248661184;0,329978078603745;0,342042755344418
"1";0,774738506565517;0,732201624204101;0;0;0;0;0;0;0,339202433824539;0
"1";0,496315303604745;0,500725797698093;0;0;0;0;0;0;0,330786824226379;0
"0";0,249928340419837;0,255401959870587;0;0;0;0;0;0;0,339202433824539;0
"1";0,846762162044207;0,851892614447295;0,746106411073908;0,850674122910673;0,634;0,808753305917762;0,817794421621521;0,768802716765058;0,329978078603745;0,574358974358974
"0";0,0276823257222177;0,0877682184320416;0,0998979344463296;0,0921000331430247;0,236;0,100289871691464;0,126511329783862;0,043025584751783;0,329978078603745;0,387959866220736
"1";0,324807700405817;0,326791961868967;0;0;0;0;0;0;0,330786824226379;0
"1";0,529297128750954;0,532608253343936;0;0;0;0;0;0;0,335972279310226;0
"1";0,434351581867902;0,371331774991242;0;0;0;0;0;0;0,330786824226379;0
"0";0,126145777692498;0,158467581712035;0;0;0;0;0;0;0,440913617610931;0
"0";0,674442794796183;0,680545458834367;0,643075146418194;0,702259073110411;0,578;0,667499942380756;0,656507818280363;0,68781593290465;0,329978078603745;0,680829015544041
"0";0,576746182041923;0,505592805306952;0;0;0;0;0;0;0,339202433824539;0
"0";0,341072209181219;0,44025519247921;0,4896656651562;0,471114220734975;0,5;0,541358261942322;0,511028842800794;0,38651655030958;0,329978078603745;0,574358974358974
"1";0,659182490314601;0,672064437152352;0;0;0;0;0;0;0,330786824226379;0
"0";0,0165353147674138;0,0250383534492059;0,0450613301351022;0,0278707547114786;0,016;0,0311606927411499;0,0548647548673526;0,0294707177075365;0,329978078603745;0,101228501228501
"0";0,10840136173773;0,152423362236138;0;0;0;0;0;0;0,339202433824539;0
"1";0,56671635969301;0,539333385493398;0;0;0;0;0;0;0,339202433824539;0
"1";0,877093392701267;0,858942937821409;0;0;0;0;0;0;0,339202433824539;0
"1";0,279890333715466;0,274359659306378;0;0;0;0;0;0;0,330786824226379;0
"0";0,269609866349047;0,18287516123189;0,225207917672201;0,161780838908429;0,214;0,132484681643786;0,131509285348477;0,215881002136312;0,329978078603745;0,101228501228501
"0";0,00958072971755206;0,0182359560435318;0,0374501904079865;0,0229470530759727;0,024;0,0299047761042188;0,0542024279997645;0,0201589763382704;0,412762701511383;0,101228501228501
"0";0,0199670652980112;0,0415096568769941;0;0;0;0;0;0;0,339202433824539;0
"0";0,00643684393203882;0,0160467009214976;0;0;0;0;0;0;0,339202433824539;0
"0";0,465688818850689;0,520310488145608;0;0;0;0;0;0;0,335972279310226;0
"1";0,351474003028702;0,319234800793527;0;0;0;0;0;0;0,339202433824539;0
"0";0,474668511687814;0,470760805130399;0;0;0;0;0;0;0,335972279310226;0
"0";0,0254220581694073;0,0974594501946756;0;0;0;0;0;0;0,335972279310226;0
"0";0,0676708794088291;0,095922075889016;0;0;0;0;0;0;0,339202433824539;0
"0";0,510969012632478;0,419318639108509;0,526776013479152;0,462082302406726;0,324;0,448800631278191;0,412276768853832;0,415003663337156;0,329978078603745;0,680829015544041
"1";0,755007603288578;0,724374765925104;0;0;0;0;0;0;0,339202433824539;0
"1";0,735595095146738;0,699823429207244;0;0;0;0;0;0;0,339202433824539;0
"0";0,0234969748800807;0,0392148414745355;0;0;0;0;0;0;0,335972279310226;0
"1";0,908771146317266;0,933335759475783;0,878074816484776;0,923460226297225;0,736;0,830496696288348;0,809558041179447;0,919063501211603;0,329978078603745;0,680829015544041
"1";0,467939138574087;0,458841597457617;0;0;0;0;0;0;0,330786824226379;0
"1";0,246824990066145;0,245451179482514;0;0;0;0;0;0;0,330786824226379;0
"0";0,0442666117957161;0,0821095341467363;0;0;0;0;0;0;0,335972279310226;0
"0";0,664543150702381;0,645270548118006;0;0;0;0;0;0;0,330786824226379;0
"0";0,114180647293812;0,170074205339751;0;0;0;0;0;0;0,339202433824539;0
"0";0,499718901542302;0,53655777359893;0;0;0;0;0;0;0,330786824226379;0
"0";0,539059615446721;0,502344144619588;0;0;0;0;0;0;0,339202433824539;0
"1";0,175005260901142;0,196844115729535;0;0;0;0;0;0;0,330786824226379;0
"1";0,536617991177226;0,556400563908542;0;0;0;0;0;0;0,335972279310226;0
"1";0,753191992221243;0,710002475665101;0;0;0;0;0;0;0,335972279310226;0
"1";0,806289884704265;0,730859459665912;0,570144538639237;0,636773722134128;0,486;0,671780119931153;0,592143894330425;0,797075193927512;0,329978078603745;0,680829015544041
"1";0,430742303113576;0,499046315213364;0;0;0;0;0;0;0,339202433824539;0
"1";0,300684114813385;0,317354277982027;0;0;0;0;0;0;0,339202433824539;0
"0";0,55292856448722;0,566609932257746;0;0;0;0;0;0;0,339202433824539;0
"1";0,299011491716267;0,295017361991273;0,337175317240613;0,286608904286296;0,406;0,288993302088645;0,28867040344921;0,277893343113816;0,329978078603745;0,342042755344418
"1";0,741918132488059;0,63112569686321;0;0;0;0;0;0;0,339202433824539;0
"0";0,1596624608399;0,220987857693889;0;0;0;0;0;0;0,335972279310226;0
"0";0,541066224648068;0,601149031514044;0;0;0;0;0;0;0,315956264734268;0
"0";0,11719931662864;0,060899716417224;0;0;0;0;0;0;0,335972279310226;0
"0";0,417983761764389;0,314342333457591;0;0;0;0;0;0;0,335972279310226;0
"0";0,46440002794079;0,522615936375023;0;0;0;0;0;0;0,330786824226379;0
"0";0,248173965949879;0,219892244851465;0;0;0;0;0;0;0,330786824226379;0
"1";0,891392581595639;0,808603222626841;0;0;0;0;0;0;0,335972279310226;0
"0";0,285153406925629;0,308428522587276;0,292096601905992;0,320977797855534;0,374;0,364954239640704;0,348049690303406;0,332327023980761;0,329978078603745;0,574358974358974
"0";0,480041279038833;0,405384321849839;0;0;0;0;0;0;0,335972279310226;0
"1";0,708361296998899;0,756482647362404;0;0;0;0;0;0;0,330786824226379;0
"0";0,183061858475308;0,20124789764494;0,274954806037117;0,258399274023841;0,278;0,232760112970585;0,21643817660953;0,226667042777259;0,329978078603745;0,101228501228501
"0";0,0206780630428605;0,035052116908255;0;0;0;0;0;0;0,335972279310226;0
"1";0,709680206563208;0,737606042635745;0;0;0;0;0;0;0,386570572853088;0
"0";0,025395823878434;0,0356610858840366;0;0;0;0;0;0;0,335972279310226;0
"1";0,0236480982334924;0,0552588454744056;0;0;0;0;0;0;0,339202433824539;0
"0";0,15383843850386;0,182343223439638;0;0;0;0;0;0;0,330786824226379;0
"0";0,698106232323993;0,669708786022995;0;0;0;0;0;0;0,330786824226379;0
"0";0,0326748449434844;0,0455245745547878;0;0;0;0;0;0;0,335972279310226;0
"0";0,0314334118713734;0,0509452775392751;0;0;0;0;0;0;0,339202433824539;0
"0";0,0601739029841092;0,0962245125777995;0;0;0;0;0;0;0,335972279310226;0
"0";0,0460411008773154;0,0700947147478117;0;0;0;0;0;0;0,335972279310226;0
"0";0,100527492080187;0,133852846896452;0;0;0;0;0;0;0,339202433824539;0
"0";0,120858079204996;0,14027720193229;0;0;0;0;0;0;0,339202433824539;0
"1";0,329716299812545;0,307253163334883;0,369778416202299;0,333400413495303;0,298;0,2480839249373;0,261295284531436;0,26529419212747;0,329978078603745;0,342042755344418
"1";0,655565523163226;0,651840655742564;0;0;0;0;0;0;0,339202433824539;0
"1";0,0591743914713913;0,0847843177065646;0;0;0;0;0;0;0,330786824226379;0
"1";0,161026383181228;0,182166822521044;0;0;0;0;0;0;0,339202433824539;0
"1";0,70302474465293;0,722740235103096;0;0;0;0;0;0;0,335972279310226;0
"0";0,343173983533396;0,336250738577812;0;0;0;0;0;0;0,335972279310226;0
"0";0,0518599542639451;0,0653735164528761;0;0;0;0;0;0;0,330786824226379;0
"1";0,525806459798089;0,440407102961255;0;0;0;0;0;0;0,339202433824539;0
"1";0,908765186324549;0,850910655293941;0;0;0;0;0;0;0,339202433824539;0
"0";0,214894085209992;0,131255026819156;0,119914643907914;0,0839795634322469;0,138;0,0553742008237827;0,0612735389212089;0,189120993207865;0,329978078603745;0,101228501228501
"0";0,886958870886127;0,864312798201532;0;0;0;0;0;0;0,335972279310226;0
"0";0,176093830071828;0,174648303776518;0,297515702918538;0,217079317886086;0,18;0,194961075238323;0,192556279473043;0,241510033747735;0,329978078603745;0,680829015544041
"0";0,219068161301943;0,243990906489576;0;0;0;0;0;0;0,330786824226379;0
"0";0,787090378683576;0,658951348243016;0;0;0;0;0;0;0,335972279310226;0
"0";0,01743977334191;0,0385455124458637;0;0;0;0;0;0;0,335972279310226;0
"1";0,710671783414606;0,65448198940092;0,559251994509026;0,617613383092963;0,64;0,691962351303384;0,689111702223737;0,61225714181605;0,329978078603745;0,387959866220736
"0";0,0176596339325202;0,0445425806995781;0;0;0;0;0;0;0,335972279310226;0
"1";0,378969269442863;0,358107609809021;0;0;0;0;0;0;0,339202433824539;0
"0";0,269984966807446;0,263888342352959;0;0;0;0;0;0;0,335972279310226;0
"0";0,445541785245606;0,423199054799522;0,369134210317386;0,364966978686292;0,322;0,32798085779894;0,376682442385592;0,449345360146687;0,329978078603745;0,680829015544041
"1";0,0201928616239904;0,0327164028528047;0;0;0;0;0;0;0,330786824226379;0
"0";0,953049611439628;0,933567270200701;0;0;0;0;0;0;0,335972279310226;0
"0";0,31674608044917;0,298652833746088;0;0;0;0;0;0;0,330786824226379;0
"0";0,147776474173873;0,15862780686513;0;0;0;0;0;0;0,386570572853088;0
"1";0,344407296276148;0,377367110830622;0;0;0;0;0;0;0,330786824226379;0
"0";0,11605553104685;0,172724767487748;0,245631688005844;0,204572256740726;0,386;0,268850621531934;0,312229559692644;0,131906109577514;0,329978078603745;0,680829015544041
"1";0,812483277534052;0,788571494524566;0;0;0;0;0;0;0,330786824226379;0
"0";0,00989240003769347;0,0298262344840749;0,0761023621187325;0,0349874884836699;0,11;0,0456194347071477;0,0838437439372026;0,0379539283525393;0,329978078603745;0,101228501228501
"1";0,386710259089875;0,470261597918614;0;0;0;0;0;0;0,335972279310226;0
"0";0,54841667908701;0,472222095986832;0;0;0;0;0;0;0,330786824226379;0
"0";0,0192785433528131;0,0269243312785583;0,0510453513286533;0,0261076082380664;0,094;0,0375446120215494;0,0541872355207126;0,0314077355677445;0,329978078603745;0,101228501228501
"0";0,0554250547177926;0,0702662067455118;0;0;0;0;0;0;0,335972279310226;0
"0";0,755093762031054;0,676862956690537;0;0;0;0;0;0;0,335972279310226;0
"0";0,464490340469808;0,386781231474195;0;0;0;0;0;0;0,339202433824539;0
"0";0,00792977272259468;0,0148265094611351;0;0;0;0;0;0;0,335972279310226;0
"1";0,249281908106892;0,253520948810751;0,244026702258134;0,254242214784676;0,62;0,454313003133362;0,444357821357989;0,198119477599877;0,329978078603745;0,342042755344418
"0";0,409175744207888;0,395695993292095;0;0;0;0;0;0;0,330786824226379;0
"1";0,585503309651891;0,551885397209355;0;0;0;0;0;0;0,335972279310226;0
"0";0,392832349886849;0,325366048355027;0;0;0;0;0;0;0,330786824226379;0
"0";0,686122352887356;0,683578570500683;0,691582776644739;0,707118807457282;0,73;0,680282271479652;0,694823707437189;0,659061608832711;0,329978078603745;0,680829015544041
"0";0,299350554953819;0,328338767944862;0;0;0;0;0;0;0,335972279310226;0
"1";0,920439100857355;0,897772825596564;0;0;0;0;0;0;0,330786824226379;0
"0";0,0783016032426814;0,115686319538628;0,1402066412441;0,104401082475264;0,402;0,161729337221359;0,249091436630424;0,163423009139624;0,329978078603745;0,387959866220736
"1";0,774029299954452;0,769980024288546;0;0;0;0;0;0;0,330786824226379;0
"0";0,14287251164691;0,15086895290124;0;0;0;0;0;0;0,386570572853088;0
"0";0,0169006250587066;0,0271397920958314;0;0;0;0;0;0;0,339202433824539;0
"1";0,943236135900413;0,937879346902552;0,831717702070247;0,916053365327105;0,664;0,857098573897899;0,886064042011287;0,931962385302882;0,329978078603745;0,680829015544041
"1";0,59701659644019;0,561368143124552;0,57230973117479;0,565758246501893;0,436;0,596185813425142;0,588334828432836;0,548485338017795;0,329978078603745;0,342042755344418
"0";0,140628553336285;0,116583654724882;0,199893299982558;0,152045202036767;0,154;0,098326154170314;0,0981342953668337;0,152388897138258;0,329978078603745;0,101228501228501
"0";0,112214457238799;0,165072473537402;0;0;0;0;0;0;0,330786824226379;0
"1";0,775226186410402;0,726227552502272;0;0;0;0;0;0;0,335972279310226;0
"0";0,307860508316335;0,310003180183471;0;0;0;0;0;0;0,339202433824539;0
"0";0,237814910133398;0,178406273043012;0;0;0;0;0;0;0,330786824226379;0
"0";0,366559344676978;0,41710268731892;0;0;0;0;0;0;0,330786824226379;0
"0";0,0196215038266487;0,0260980050475838;0;0;0;0;0;0;0,330786824226379;0
"1";0,800642366097606;0,765157770593439;0;0;0;0;0;0;0,335972279310226;0
"0";0,0360011149501077;0,0532023280794465;0;0;0;0;0;0;0,330786824226379;0
"0";0,39740686462872;0,355764642139651;0;0;0;0;0;0;0,339202433824539;0
"0";0,0435678719357468;0,056093341844267;0;0;0;0;0;0;0,386570572853088;0
"1";0,712658000212756;0,74704397391511;0,596853876206109;0,700600267892785;0,638;0,721093139285028;0,725861621033809;0,660736068060929;0,329978078603745;0,387959866220736
"0";0,776031099746425;0,735170031350934;0;0;0;0;0;0;0,339202433824539;0
"0";0,343657994870974;0,39657431059481;0,535967762369836;0,521993796728347;0,48;0,558566952160731;0,586438604443895;0,415613585531603;0,329978078603745;0,680829015544041
"0";0,038877851579053;0,0671205420066897;0;0;0;0;0;0;0,339202433824539;0
"1";0,744797093909538;0,650241952799913;0,568546817361961;0,654668124597368;0,51;0,666186365351211;0,614008740153177;0,698946947363466;0,329978078603745;0,342042755344418
"1";0,847458534740805;0,766957614194331;0;0;0;0;0;0;0,330786824226379;0
"1";0,148107734366443;0,15117007135427;0,173437251676757;0,153371055160327;0,242;0,115069374014232;0,137153572190807;0,255279342551621;0,329978078603745;0,101228501228501
"1";0,335204827309124;0,332317273729974;0;0;0;0;0;0;0,339202433824539;0
"1";0,912589945781663;0,881390968989626;0,68463559737623;0,824038433887885;0,582;0,775436907850434;0,704676112493559;0,892292840598883;0,329978078603745;0,101228501228501
"0";0,723244870528954;0,72544556797695;0;0;0;0;0;0;0,330786824226379;0
"0";0,185350797434472;0,224993859443273;0;0;0;0;0;0;0,339202433824539;0
"0";0,19483647311858;0,179404867570347;0,229242264644731;0,178579712428847;0,208;0,18992585811735;0,191296544196008;0,202874541545747;0,423911571502686;0,342042755344418
"1";0,71063083633861;0,691052717541647;0;0;0;0;0;0;0,335972279310226;0
"0";0,268251993241589;0,277567892408202;0,316651402331051;0,291987738888506;0,326;0,27757428527638;0,295786712143153;0,311827686091033;0,329978078603745;0,101228501228501
"0";0,196048072028858;0,227619361577839;0;0;0;0;0;0;0,339202433824539;0
